Unnamed: 0,id,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id
8498,32569100,71033168,1557689830,260000,buying a pet,REJECTED,6.7,
8524,25843797,81490590,1558211164,50000,Refinance existing loans,ACCEPTED,6.7,"(27040611,)"
8588,74793153,70877261,1558827800,150000,Home purchase,REJECTED,6.7,"(56643349,)"
8628,14756336,61232482,1559258107,100000,Buying a pet,ACCEPTED,8.7,"(67771584,)"
8663,76007586,29359791,1557467149,30000,Buying a pet,REJECTED,14.0,
8670,42901068,98669834,1558909450,100000,Home purchase,REJECTED,7.0,
8673,65695228,56427301,1559026371,90000,Refinance existing loans,REJECTED,6.7,
8678,87274438,77825273,1558515384,300000,Refinance existing loans,REJECTED,6.7,"(29794634,)"
8699,49517122,3855271,1558070945,220000,buying a pet,ACCEPTED,6.7,
8706,51904212,91653191,1556911600,50000,Refinance existing loans,REJECTED,6.7,
8723,92105371,21381268,1557421899,40000,Home purchase,ACCEPTED,6.7,"(73729038,)"
8766,63176354,15984243,1559248209,120000,Refinance existing loans,ACCEPTED,7.0,
8790,44657666,61765135,1556725641,90000,Home purchase,REJECTED,7.0,"(76342934,)"
8796,6095092,3088360,1558673860,40000,Refinance existing loans,REJECTED,6.7,"(73601024,)"
8799,5141715,99071033,1557560529,290000,Home purchase,REJECTED,7.0,
8802,43655918,63998775,1558736653,70000,Refinance existing loans,ACCEPTED,8.7,"(11632478,)"
8841,51139651,56098507,1558443992,100000,Buying a pet,ACCEPTED,7.0,
8845,61856075,13934306,1556743937,290000,Refinance existing loans,REJECTED,6.7,
8861,55113353,44579803,1559138816,280000,Buying a pet,REJECTED,7.0,
8867,59685531,25822827,1558263961,210000,Buying a pet,ACCEPTED,6.7,"(99345680,)"
8886,16465183,9901461,1556864058,60000,Home purchase,ACCEPTED,8.7,
8887,8142726,9901461,1557117820,80000,Refinance existing loans,REJECTED,8.7,
8907,73482027,22014654,1557745470,180000,Buying a pet,ACCEPTED,14.0,"(71761688,)"
8917,98827802,60094552,1558843440,100000,Refinance existing loans,ACCEPTED,14.0,
8962,55844569,56083220,1557358713,20000,Buying a pet,REJECTED,8.7,
8969,42604832,84068943,1558973110,210000,Buying a pet,ACCEPTED,6.7,"(10816711,)"
9013,43893462,69901013,1557773905,70000,Home purchase,ACCEPTED,6.7,"(85035782,)"
9042,80895711,25622478,1557643925,190000,Refinance existing loans,REJECTED,6.7,
9049,33932868,19325192,1558549158,220000,Home purchase,ACCEPTED,14.0,"(63767067,)"
9112,38539257,7198440,1556852235,200000,Refinance existing loans,ACCEPTED,14.0,
9124,90497987,75703932,1557361380,270000,Buying a pet,ACCEPTED,6.7,
9139,26482693,90584589,1557034558,190000,Home purchase,REJECTED,14.0,
9146,14080235,17088132,1559048861,230000,Refinance existing loans,ACCEPTED,14.0,
9183,52070062,66576533,1557410815,230000,Refinance existing loans,REJECTED,8.7,"(90899148,)"
9215,67818797,66725106,1557396976,80000,Refinance existing loans,ACCEPTED,8.7,
9256,88450539,64592223,1556858724,260000,Home purchase,REJECTED,6.7,
9284,55409971,57845653,1558828308,270000,Refinance existing loans,ACCEPTED,6.7,"(50680606,)"
9301,30951872,44431575,1557796898,100000,Refinance existing loans,ACCEPTED,6.7,"(96651499,)"
9390,59945395,81939289,1558665151,180000,Home purchase,REJECTED,8.7,"(46725892,)"
9470,37867753,86811062,1558653620,40000,Refinance existing loans,ACCEPTED,14.0,
9495,7007022,92858319,1558643017,200000,Home purchase,ACCEPTED,8.7,
9522,97088756,48152400,1557466057,300000,buying a pet,REJECTED,7.0,
9528,14034189,87620130,1557029855,210000,Refinance existing loans,ACCEPTED,8.7,
9531,17553230,72698940,1558978884,240000,Buying a pet,ACCEPTED,8.7,
9622,28576332,48750742,1558233796,100000,home purchase,ACCEPTED,6.7,"(75242300,)"
9652,53305390,33366430,1557456061,100000,Home purchase,REJECTED,8.7,
9691,98573255,42079658,1558859225,240000,Refinance existing loans,ACCEPTED,8.7,"(75037971,)"
9703,44724868,29441009,1558695648,250000,Refinance existing loans,ACCEPTED,7.0,"(20007008,)"
9715,71824717,72603233,1558561491,190000,Refinance existing loans,REJECTED,6.7,"(54641634,)"
9722,46492507,286004,1558131426,50000,Buying a pet,ACCEPTED,8.7,"(39177943,)"
9726,59936848,55630733,1557594003,100000,Refinance existing loans,REJECTED,7.0,
9750,75608390,96726156,1558757406,240000,Home purchase,ACCEPTED,7.0,
9795,78671800,4370036,1558143517,200000,Buying a pet,ACCEPTED,6.7,
9801,98393756,95028311,1558355109,240000,Home purchase,ACCEPTED,7.0,
9816,4305867,95562744,1556984810,100000,Home purchase,REJECTED,7.0,"(37361908,)"
9820,6249321,56296083,1557661713,80000,Refinance existing loans,ACCEPTED,7.0,
9845,80559912,90643190,1557520900,210000,home purchase,REJECTED,14.0,"(98283522,)"
9929,69784703,70357136,1557793617,290000,Refinance existing loans,ACCEPTED,8.7,
9945,96455420,38358816,1557014426,280000,Buying a pet,REJECTED,14.0,
9998,5672855,84732159,1556767573,210000,Buying a pet,REJECTED,6.7,
10012,96793831,87250643,1558231959,190000,Buying a pet,REJECTED,14.0,"(53684961,)"
10026,82853736,26742441,1556912473,100000,Buying a pet,REJECTED,6.7,
10033,10456640,27009233,1556815464,300000,Refinance existing loans,REJECTED,8.7,
10065,51034429,17742783,1557411835,180000,buying a pet,ACCEPTED,14.0,
10068,96256241,91734406,1559204597,150000,home purchase,REJECTED,14.0,"(37786391,)"
10075,19624793,19583176,1557471031,40000,Refinance existing loans,ACCEPTED,6.7,"(50097021,)"
10098,60929113,15088843,1558494056,30000,home purchase,REJECTED,7.0,
10141,79314461,39648545,1557996784,90000,Buying a pet,ACCEPTED,6.7,"(14842308,)"
10159,88543349,18238845,1558555982,240000,home purchase,REJECTED,14.0,
10189,95096993,23016264,1558754444,180000,Refinance existing loans,REJECTED,7.0,
10195,92773361,73156498,1558711197,290000,Refinance existing loans,ACCEPTED,8.7,
10202,99459909,39856614,1558003316,250000,Buying a pet,ACCEPTED,8.7,
10248,2489732,28098641,1559232135,250000,Buying a pet,REJECTED,8.7,
10263,7955393,89840295,1557414046,70000,Refinance existing loans,ACCEPTED,8.7,"(51944656,)"
10288,78845860,80943174,1557340483,20000,Buying a pet,REJECTED,14.0,"(43566178,)"
10305,16051278,70936893,1558784798,150000,Refinance existing loans,REJECTED,7.0,
10342,42719811,15367076,1558821774,180000,Refinance existing loans,ACCEPTED,7.0,"(72895953,)"
10344,25007474,95966661,1557770718,40000,Buying a pet,REJECTED,6.7,
10441,19040341,72649052,1556749029,220000,Refinance existing loans,ACCEPTED,14.0,
10447,63090878,21247126,1557761331,250000,buying a pet,ACCEPTED,14.0,
10470,2840832,58396441,1558402352,290000,Refinance existing loans,ACCEPTED,8.7,
10506,53195977,74182678,1558740090,100000,Buying a pet,ACCEPTED,7.0,
10516,33155731,7423537,1557767161,230000,Buying a pet,REJECTED,6.7,
10555,64798749,37285595,1558913280,170000,home purchase,ACCEPTED,7.0,"(1918451,)"
10586,27220709,48096006,1557540595,30000,Refinance existing loans,REJECTED,6.7,"(27125862,)"
10587,64058742,70088298,1556976076,80000,Refinance existing loans,ACCEPTED,14.0,
10595,7022454,73230610,1557352642,270000,Home purchase,ACCEPTED,8.7,
10600,54843121,98051257,1558768756,270000,Buying a pet,ACCEPTED,8.7,"(43613393,)"
10684,66632267,97120525,1557607601,200000,Refinance existing loans,ACCEPTED,14.0,
10701,93807783,28019562,1557433968,100000,Refinance existing loans,ACCEPTED,7.0,
10715,55958822,49964462,1559181535,260000,Refinance existing loans,REJECTED,7.0,
10730,31650151,49869261,1559105630,90000,Home purchase,REJECTED,8.7,
10773,81111940,28609691,1558718423,150000,Refinance existing loans,REJECTED,7.0,
10796,74581151,13672036,1558917123,40000,Home purchase,REJECTED,14.0,
10803,44861108,85252429,1558373751,260000,Refinance existing loans,REJECTED,6.7,"(5857500,)"
10877,15066421,44192147,1558058076,210000,Refinance existing loans,REJECTED,8.7,
10885,13275443,62531239,1558465571,70000,Home purchase,ACCEPTED,7.0,
10895,15996168,71959173,1557100478,240000,Refinance existing loans,ACCEPTED,6.7,
10901,4343179,79348587,1557382192,170000,Refinance existing loans,ACCEPTED,7.0,
10944,97096893,71929519,1557878827,190000,Refinance existing loans,REJECTED,8.7,"(8449005,)"
10955,67834125,44142314,1557066251,230000,Buying a pet,REJECTED,7.0,"(69942711,)"
10961,68643347,98755482,1558002611,280000,Refinance existing loans,REJECTED,14.0,
10992,68804676,94129604,1557029608,270000,Refinance existing loans,REJECTED,6.7,
11005,77608376,39457954,1556905499,120000,Refinance existing loans,REJECTED,6.7,"(45356508,)"
11028,55811563,55671367,1558179803,80000,Buying a pet,ACCEPTED,14.0,
11030,8469329,7723428,1558912500,40000,Refinance existing loans,REJECTED,6.7,"(68069090,)"
11034,47397103,19602901,1558052498,280000,Buying a pet,REJECTED,7.0,
11044,40968575,66314378,1558094739,120000,Refinance existing loans,ACCEPTED,14.0,
11061,55945750,3489331,1557509417,150000,Refinance existing loans,ACCEPTED,8.7,
11176,16544547,99231619,1556745730,170000,Refinance existing loans,REJECTED,7.0,
11191,34772706,6315673,1559120213,220000,Home purchase,ACCEPTED,6.7,
11242,34779184,60163693,1556815203,100000,home purchase,REJECTED,8.7,
11252,37198140,45067023,1558878765,90000,Home purchase,REJECTED,14.0,"(18960736,)"
11255,4983498,40177514,1558136114,290000,Home purchase,ACCEPTED,7.0,
11308,86382106,57822772,1557649735,280000,buying a pet,REJECTED,14.0,
11321,77591158,61343658,1559231796,150000,Refinance existing loans,REJECTED,8.7,"(10862582,)"
11354,44058635,11861072,1559009626,30000,Home purchase,REJECTED,7.0,"(58518735,)"
11381,21404907,12976879,1558333052,120000,buying a pet,REJECTED,8.7,
11389,94078775,86056346,1557571266,120000,Home purchase,REJECTED,7.0,"(87180198,)"
11475,45140701,56452819,1558958902,80000,Buying a pet,REJECTED,14.0,"(7112155,)"
11480,60180919,13592958,1558160690,60000,Refinance existing loans,REJECTED,8.7,
11489,84737120,95375179,1557163701,200000,Buying a pet,REJECTED,6.7,
11536,28224605,23454341,1558237664,260000,Refinance existing loans,ACCEPTED,7.0,
11561,17633934,56415183,1556827586,250000,Buying a pet,ACCEPTED,8.7,"(56697365,)"
11562,72218018,56415183,1559018492,100000,Refinance existing loans,REJECTED,14.0,
11577,88337102,60461950,1558684470,300000,Refinance existing loans,ACCEPTED,6.7,
11626,51406685,44793885,1558931126,200000,Refinance existing loans,ACCEPTED,8.7,"(56361261,)"
11635,16704026,24199913,1557829904,190000,Refinance existing loans,ACCEPTED,6.7,
11644,61005485,73380517,1557475753,50000,Refinance existing loans,ACCEPTED,14.0,"(10672213,)"
11650,80471354,85875338,1559084308,90000,Refinance existing loans,ACCEPTED,8.7,
11697,1625304,40531025,1558575602,280000,home purchase,REJECTED,6.7,
11720,81044370,64118948,1556979017,210000,Refinance existing loans,REJECTED,6.7,
11724,35015478,87467354,1557993578,80000,Buying a pet,ACCEPTED,6.7,"(24356728,)"
11793,33220600,3779684,1557776216,190000,Buying a pet,ACCEPTED,8.7,"(93303546,)"
11870,6642865,26736100,1558880799,90000,Refinance existing loans,ACCEPTED,8.7,"(69337557,)"
11892,89059006,32736202,1556932365,240000,Refinance existing loans,ACCEPTED,7.0,
11907,34436327,87860367,1557304866,60000,Buying a pet,ACCEPTED,6.7,"(43584162,)"
11935,85466275,92887861,1558233903,300000,Buying a pet,REJECTED,14.0,"(6688381,)"
11938,61511262,57330759,1558735702,240000,Refinance existing loans,ACCEPTED,7.0,
11940,13353204,72485797,1558677018,80000,Refinance existing loans,REJECTED,14.0,"(91310608,)"
11957,40075144,21531798,1557754950,90000,Buying a pet,ACCEPTED,14.0,
11967,54533445,71908479,1556970033,50000,home purchase,REJECTED,6.7,
11971,41670232,55973668,1556990966,60000,buying a pet,ACCEPTED,14.0,
11997,4453364,4602092,1558312020,230000,Home purchase,REJECTED,14.0,
12055,44076118,30860807,1557157744,40000,home purchase,ACCEPTED,7.0,"(44321968,)"
12114,92769514,47066833,1558364793,240000,Home purchase,ACCEPTED,14.0,
12120,36340556,3447058,1557742493,150000,buying a pet,REJECTED,7.0,"(39242538,)"
12133,28327924,55126529,1557865944,290000,Home purchase,ACCEPTED,8.7,
12169,6876602,61147368,1557923852,250000,Home purchase,ACCEPTED,8.7,"(97966741,)"
12179,46322372,85926626,1558717290,20000,home purchase,ACCEPTED,6.7,
12212,36874918,20129195,1558877519,260000,Refinance existing loans,REJECTED,6.7,
12316,62919606,66797671,1558846357,40000,Buying a pet,REJECTED,8.7,"(24002675,)"
12327,21233952,1676060,1557807169,190000,Refinance existing loans,REJECTED,6.7,
12387,57985530,59996566,1557193956,210000,Home purchase,REJECTED,6.7,"(76679177,)"
12391,36587723,62145458,1557631340,250000,Buying a pet,ACCEPTED,6.7,
12392,24929768,62145458,1558979420,220000,Buying a pet,ACCEPTED,6.7,
12394,61948530,77967198,1556913853,260000,Buying a pet,ACCEPTED,7.0,
12419,97013739,88729006,1557708973,200000,Refinance existing loans,REJECTED,7.0,"(84181493,)"
12489,96422391,10322443,1557425655,150000,Home purchase,ACCEPTED,14.0,"(41425138,)"
12515,74031421,17213917,1558359570,170000,Refinance existing loans,ACCEPTED,14.0,
12540,52245303,83936239,1556948515,30000,Buying a pet,ACCEPTED,14.0,
12544,69609572,42377112,1557071056,230000,home purchase,REJECTED,6.7,
12563,61827459,83007594,1559207143,100000,Refinance existing loans,REJECTED,7.0,"(55014714,)"
12591,66269714,20620745,1556828751,70000,Refinance existing loans,REJECTED,8.7,
12606,50788258,51195575,1557555555,300000,Home purchase,ACCEPTED,7.0,"(59813316,)"
12611,40751014,8944675,1557955690,100000,Buying a pet,REJECTED,7.0,"(72822873,)"
12665,31637126,53139000,1557274799,190000,Buying a pet,ACCEPTED,8.7,"(1427834,)"
12715,17561485,15647596,1556999449,120000,Home purchase,ACCEPTED,8.7,
12733,19968979,55749580,1557909938,50000,Refinance existing loans,ACCEPTED,7.0,
12776,56026498,76444553,1557723380,210000,Buying a pet,ACCEPTED,6.7,"(67886723,)"
12796,87058656,69934656,1557063842,200000,Refinance existing loans,ACCEPTED,14.0,
12817,50526844,73328632,1556824026,200000,Refinance existing loans,ACCEPTED,7.0,
12821,34040546,92159312,1558454069,280000,buying a pet,REJECTED,14.0,
12822,19416572,92159312,1557524668,200000,Refinance existing loans,ACCEPTED,8.7,"(44646854,)"
12845,56482519,89787028,1556798144,230000,Home purchase,ACCEPTED,14.0,
12853,13720933,5462745,1558371632,190000,Refinance existing loans,REJECTED,8.7,
12918,34972051,44920263,1558940267,300000,Buying a pet,REJECTED,6.7,
12995,28251810,85686983,1557426018,80000,Buying a pet,ACCEPTED,7.0,
13003,80710402,99775963,1557660511,100000,Buying a pet,REJECTED,8.7,
13004,21024386,99775963,1558581866,180000,Home purchase,ACCEPTED,14.0,"(61668068,)"
13015,74623894,85272034,1557749960,270000,buying a pet,ACCEPTED,8.7,
13019,58122995,20215062,1556769165,280000,Refinance existing loans,ACCEPTED,7.0,
13130,78699584,54141481,1558506270,20000,Home purchase,ACCEPTED,7.0,"(32555081,)"
13145,61578144,13713656,1558442511,280000,Home purchase,REJECTED,7.0,
13205,98197178,99248063,1557900316,250000,home purchase,ACCEPTED,6.7,
13225,89768231,63091205,1556799425,20000,Refinance existing loans,ACCEPTED,14.0,
13241,93923590,48673061,1557325665,250000,home purchase,ACCEPTED,6.7,
13267,30000715,84026320,1558698132,40000,Refinance existing loans,ACCEPTED,7.0,
13284,70561899,9618918,1556800933,60000,home purchase,ACCEPTED,14.0,
13291,43777875,48389861,1558886472,30000,Home purchase,ACCEPTED,6.7,
13328,46113913,43806760,1556917791,200000,Home purchase,REJECTED,7.0,"(31217800,)"
13371,41693290,36757766,1558491236,220000,home purchase,REJECTED,8.7,
13378,73885726,90870695,1557591453,180000,Buying a pet,REJECTED,8.7,"(78409164,)"
13402,28403732,42101221,1557685393,90000,Buying a pet,REJECTED,6.7,"(57496799,)"
13415,27847527,58805460,1557459996,90000,Refinance existing loans,ACCEPTED,6.7,
13443,41611746,34837845,1558356441,80000,Home purchase,ACCEPTED,14.0,
13445,96560745,46796812,1557326314,200000,Buying a pet,REJECTED,8.7,
13491,68508704,43252099,1557269169,290000,Home purchase,ACCEPTED,7.0,
13554,5708479,60060518,1558566768,180000,Refinance existing loans,REJECTED,7.0,
13630,79266354,97323259,1558511442,70000,buying a pet,REJECTED,14.0,"(78130089,)"
13641,42221108,68294569,1558907380,260000,Home purchase,ACCEPTED,6.7,
13646,1545391,36405444,1557360874,50000,Buying a pet,REJECTED,8.7,
13749,30996230,43518768,1557036216,100000,Buying a pet,ACCEPTED,7.0,"(55884190,)"
13776,63049947,86047424,1557597093,80000,Buying a pet,REJECTED,6.7,
13778,16892822,93533329,1557669941,260000,Home purchase,REJECTED,14.0,
13780,91740227,13511778,1557025358,40000,Refinance existing loans,ACCEPTED,8.7,
13804,92572162,30414841,1557581745,230000,Refinance existing loans,REJECTED,14.0,
13846,19365191,29016091,1556899873,50000,Refinance existing loans,ACCEPTED,8.7,"(16398015,)"
13851,99723305,84049845,1557132492,80000,Home purchase,REJECTED,8.7,
13857,81778635,36758022,1558562468,60000,Refinance existing loans,ACCEPTED,8.7,
13876,98147759,82412459,1558974004,50000,buying a pet,ACCEPTED,14.0,"(52519157,)"
13920,61687644,35590688,1558060174,60000,home purchase,ACCEPTED,14.0,
13946,31053041,61244150,1559010900,180000,home purchase,REJECTED,7.0,"(48945630,)"
13954,19327655,21830871,1556703765,220000,Buying a pet,ACCEPTED,8.7,"(20337296,)"
13968,73138073,5250942,1558589764,280000,Home purchase,ACCEPTED,7.0,
14058,93242125,87515689,1556841087,270000,Refinance existing loans,ACCEPTED,14.0,
14064,38114647,95402444,1558283729,190000,buying a pet,REJECTED,8.7,
14097,75260834,37236814,1556955067,220000,home purchase,REJECTED,14.0,"(56917362,)"
14103,55131760,96533379,1556983479,150000,Buying a pet,ACCEPTED,14.0,
14107,43785823,90611744,1558816851,240000,Refinance existing loans,ACCEPTED,6.7,"(13573629,)"
14112,35926395,41542960,1557232328,180000,Buying a pet,REJECTED,14.0,
14144,66534857,44392759,1558256730,200000,Home purchase,ACCEPTED,7.0,
14153,39816564,69360207,1558480427,80000,Buying a pet,ACCEPTED,14.0,
14171,19991670,8158224,1557987546,190000,Buying a pet,ACCEPTED,7.0,
14175,89506232,80819717,1556698516,200000,Refinance existing loans,ACCEPTED,6.7,
14182,30645126,39990875,1558707500,30000,Home purchase,REJECTED,6.7,
14203,33961962,91579085,1559108765,220000,buying a pet,ACCEPTED,6.7,"(3924978,)"
14212,43482135,33116837,1557837477,240000,Refinance existing loans,REJECTED,7.0,
14217,41848400,29451335,1557045605,60000,Buying a pet,ACCEPTED,6.7,"(63715327,)"
14227,4535429,97497164,1558292762,70000,Buying a pet,REJECTED,14.0,
14252,74702341,80458127,1558689820,290000,Refinance existing loans,ACCEPTED,14.0,
14286,77179753,91490475,1559032798,210000,Refinance existing loans,REJECTED,8.7,
14313,60954083,54097824,1558534945,20000,Buying a pet,ACCEPTED,14.0,"(90172734,)"
14334,62603117,73393482,1557200017,300000,buying a pet,REJECTED,7.0,"(24461766,)"
14338,57777029,91797962,1557781214,80000,Home purchase,REJECTED,7.0,
14386,46510037,68209941,1557407348,70000,Home purchase,REJECTED,6.7,
14394,65145293,30518218,1557127350,200000,Home purchase,REJECTED,7.0,
14408,65255401,61301329,1557215152,20000,Buying a pet,ACCEPTED,14.0,
14416,50378717,35673487,1558881761,230000,Refinance existing loans,ACCEPTED,7.0,
14426,37997900,39973670,1558918629,120000,Home purchase,ACCEPTED,14.0,
14431,19778276,43369234,1558785717,270000,Refinance existing loans,REJECTED,6.7,
14484,83594604,85782080,1556781857,20000,Buying a pet,ACCEPTED,7.0,
14498,58778558,73630136,1558105968,180000,Refinance existing loans,REJECTED,14.0,
14543,69086870,20298455,1557092705,100000,home purchase,ACCEPTED,8.7,
14550,89145867,9201363,1558658965,170000,Home purchase,REJECTED,7.0,
14577,52039139,85380271,1557355930,260000,home purchase,REJECTED,7.0,
14611,60071792,49185836,1558833551,50000,Home purchase,REJECTED,8.7,
14617,6324877,617951,1558767011,80000,Buying a pet,REJECTED,6.7,
14668,21909036,45093839,1557485846,170000,Refinance existing loans,ACCEPTED,14.0,
14674,2932297,2607760,1556767476,220000,Buying a pet,REJECTED,14.0,
14686,23417708,72948710,1557354029,20000,Home purchase,ACCEPTED,8.7,
14705,55541059,39417936,1557736366,70000,buying a pet,REJECTED,6.7,"(4461910,)"
14724,58313512,1397358,1558368409,260000,Buying a pet,ACCEPTED,7.0,
14739,23392996,77236965,1558021673,150000,buying a pet,REJECTED,7.0,"(97882707,)"
14822,51640929,61638412,1558765950,230000,Home purchase,ACCEPTED,14.0,
14872,26947967,42648106,1558515849,90000,Refinance existing loans,REJECTED,14.0,
14945,54432361,59462254,1556927503,280000,Buying a pet,REJECTED,7.0,
15004,22866644,20569597,1557110513,200000,buying a pet,ACCEPTED,8.7,
15014,55353728,67712423,1559231073,170000,Home purchase,ACCEPTED,8.7,
15017,64486357,49393295,1558535332,30000,Buying a pet,ACCEPTED,8.7,
15020,40039265,91969721,1557372369,270000,Home purchase,ACCEPTED,8.7,"(39300427,)"
5,60247005,31170608,1559544072,80000,Home purchase,ACCEPTED,14.0,
26,32254022,5086381,1560869169,210000,Buying a pet,ACCEPTED,6.7,
44,98943915,56813646,1561613189,40000,Refinance existing loans,REJECTED,8.7,"(4759334,)"
80,80208827,79182996,1561220499,260000,Home purchase,ACCEPTED,7.0,
96,39823849,94402630,1561827189,70000,Refinance existing loans,ACCEPTED,7.0,
116,32660697,16726179,1561814218,80000,Buying a pet,ACCEPTED,7.0,
135,5711863,86568071,1559792385,230000,Refinance existing loans,ACCEPTED,6.7,
181,60043547,54899740,1559403438,50000,buying a pet,REJECTED,6.7,"(67382727,)"
187,58356170,73203047,1559473709,220000,Buying a pet,ACCEPTED,8.7,
220,55487315,22297410,1559398665,150000,Buying a pet,REJECTED,8.7,
230,81994527,73112185,1559894446,180000,Buying a pet,ACCEPTED,14.0,
248,71203427,65006071,1559531463,290000,Refinance existing loans,REJECTED,8.7,
300,43742445,85610331,1560070557,70000,Refinance existing loans,ACCEPTED,7.0,"(13841150,)"
309,2216704,66497614,1561173652,300000,home purchase,ACCEPTED,7.0,
311,22404790,94281490,1561609593,40000,home purchase,REJECTED,6.7,"(5515620,)"
338,49410033,6579640,1559507622,80000,Refinance existing loans,REJECTED,14.0,"(72834677,)"
365,25735551,46405638,1560138612,150000,Buying a pet,REJECTED,7.0,
438,33750237,77139909,1560072227,80000,Buying a pet,ACCEPTED,8.7,"(20963990,)"
450,52058888,61199376,1560336967,100000,Refinance existing loans,REJECTED,6.7,
488,51423063,58998405,1560149396,70000,Refinance existing loans,ACCEPTED,8.7,
515,6722037,43422035,1560452747,200000,Refinance existing loans,REJECTED,8.7,
590,86377214,8883813,1560960701,290000,buying a pet,REJECTED,8.7,"(14183160,)"
598,73625154,66890805,1561267387,60000,Refinance existing loans,REJECTED,14.0,
600,5787517,31555474,1561020440,280000,Buying a pet,REJECTED,8.7,
602,42043506,91976498,1559924316,60000,Home purchase,REJECTED,14.0,
609,79934753,32534432,1561632619,280000,Buying a pet,REJECTED,14.0,
689,99500406,14703988,1560765296,60000,Refinance existing loans,REJECTED,8.7,
725,62097458,22299143,1560221341,190000,Refinance existing loans,ACCEPTED,8.7,
773,47930665,14726862,1561392523,290000,Refinance existing loans,REJECTED,6.7,
774,94656783,31352255,1560307188,100000,Buying a pet,REJECTED,14.0,
830,30663095,78958577,1561376142,250000,Refinance existing loans,ACCEPTED,7.0,
831,68289077,78958577,1559977718,170000,Buying a pet,ACCEPTED,7.0,"(4478100,)"
837,98762072,79753049,1559575156,190000,Refinance existing loans,REJECTED,8.7,"(35331923,)"
843,74064425,38982629,1560224768,150000,Buying a pet,REJECTED,6.7,
902,51832560,5690318,1559869105,90000,Refinance existing loans,ACCEPTED,6.7,"(10718037,)"
952,78238639,5682986,1561758216,180000,Buying a pet,REJECTED,6.7,
1007,4313759,67072448,1561212323,270000,Refinance existing loans,REJECTED,7.0,"(29626494,)"
1016,38160428,49838665,1561286127,240000,home purchase,REJECTED,14.0,
1042,14379876,3246581,1560447551,190000,Refinance existing loans,REJECTED,14.0,
1102,47472289,94266781,1560640444,260000,Buying a pet,ACCEPTED,6.7,"(94605382,)"
1116,65716303,91321539,1559666149,270000,home purchase,REJECTED,14.0,"(32497897,)"
1129,72539155,30620148,1561678280,30000,buying a pet,REJECTED,14.0,"(80999716,)"
1131,10017847,1831057,1560102271,180000,home purchase,ACCEPTED,14.0,
1134,77150406,21011269,1560546529,260000,Refinance existing loans,REJECTED,6.7,
1150,96550685,18352196,1560448231,40000,Buying a pet,ACCEPTED,14.0,"(12545790,)"
1159,82175227,93708353,1561240209,100000,Home purchase,ACCEPTED,7.0,
1163,44321352,61953911,1559950699,270000,Buying a pet,ACCEPTED,6.7,
1180,78593125,86046101,1560492513,230000,Refinance existing loans,ACCEPTED,14.0,"(10549477,)"
1191,53996426,53945314,1561634649,250000,Home purchase,REJECTED,7.0,
1192,26541697,54717577,1560435970,230000,Buying a pet,ACCEPTED,8.7,
1212,74109758,11013867,1561360657,290000,Home purchase,REJECTED,8.7,
1259,17762972,62449002,1561699839,180000,Buying a pet,REJECTED,8.7,
1305,44084116,68068345,1561812170,220000,Refinance existing loans,REJECTED,7.0,"(29479203,)"
1314,93944904,18983863,1559994156,190000,Buying a pet,REJECTED,7.0,
1329,58813554,11638753,1560285356,170000,Buying a pet,ACCEPTED,14.0,"(81619912,)"
1474,5455399,4431633,1561746103,50000,Home purchase,ACCEPTED,6.7,
1499,98538922,31642838,1560678505,280000,Refinance existing loans,ACCEPTED,14.0,
1513,34451216,1841025,1560438755,210000,Refinance existing loans,ACCEPTED,6.7,
1539,59066001,73878680,1560839075,90000,Home purchase,ACCEPTED,7.0,
1543,94842205,84344022,1560942788,240000,Refinance existing loans,REJECTED,7.0,"(66116534,)"
1569,41944974,73362551,1559657907,200000,Refinance existing loans,REJECTED,8.7,
1585,89409777,75358264,1559629425,210000,buying a pet,ACCEPTED,14.0,
1586,753253,75358264,1560583565,150000,home purchase,ACCEPTED,8.7,
1596,62836448,75663742,1559784249,150000,Refinance existing loans,REJECTED,8.7,"(90125979,)"
1604,57205643,67916545,1560208002,250000,home purchase,ACCEPTED,7.0,
1637,39196142,50030372,1559640541,290000,Refinance existing loans,ACCEPTED,14.0,
1698,24666853,88015268,1561289077,190000,Buying a pet,REJECTED,14.0,
1701,60474205,6611805,1559431734,300000,Refinance existing loans,ACCEPTED,6.7,
1703,88773138,79446764,1560966749,210000,Refinance existing loans,REJECTED,14.0,"(82632184,)"
1705,57605003,99924013,1560696952,70000,home purchase,REJECTED,8.7,
1751,31141884,1273040,1559902992,170000,Refinance existing loans,REJECTED,14.0,
1756,51509434,49855352,1561104429,180000,Buying a pet,ACCEPTED,14.0,"(55834952,)"
1789,2493633,9365387,1559734602,80000,Buying a pet,ACCEPTED,7.0,
1794,96541223,5668322,1561490977,290000,Home purchase,ACCEPTED,8.7,
1809,82819772,83676681,1560493241,150000,Refinance existing loans,ACCEPTED,14.0,
1848,28458319,62248369,1561106759,80000,Refinance existing loans,REJECTED,8.7,
1862,88342293,73971235,1561019342,260000,Home purchase,ACCEPTED,14.0,
1865,27470363,61341036,1560774993,70000,Home purchase,REJECTED,6.7,
1905,86944431,54943199,1561768865,270000,Refinance existing loans,REJECTED,14.0,"(60002358,)"
1933,17673637,7594838,1560063178,270000,Home purchase,ACCEPTED,8.7,
